INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
1524,T,251213,155648,59.0666537N,18.0609489E,5,82.4,44
1525,T,251213,155649,59.0668039N,18.0612250E,5,83.8,42
1526,T,251213,155650,59.0669701N,18.0615094E,5,84.6,42
1527,T,251213,155651,59.0671360N,18.0617814E,5,85.3,41
1528,T,251213,155652,59.0673041N,18.0620497E,6,86.1,39
1529,T,251213,155653,59.0674750N,18.0623203E,6,86.8,38
1530,T,251213,155654,59.0676540N,18.0625836E,6,87.2,37
1531,T,251213,155655,59.0678324N,18.0628439E,6,87.5,37
1532,T,251213,155656,59.0680066N,18.0630970E,6,87.5,36
1533,T,251213,155657,59.0681781N,18.0633518E,6,87.5,34
1534,T,251213,155658,59.0683499N,18.0636066E,5,87.7,35
1535,T,251213,155659,59.0685329N,18.0638376E,5,88.1,33
1536,T,251213,155700,59.0687218N,18.0640629E,6,88.3,33
1537,T,251213,155701,59.0689182N,18.0642850E,6,88.3,32
1538,T,251213,155702,59.0691063N,18.0645157E,7,88.3,31
1539,T,251213,155703,59.0692888N,18.0647259E,7,88.3,30
1540,T,251213,155704,59.0694810N,18.0649385E,8,88.3,30
1541,T,251213,155705,59.0696727N,18.0651385E,8,88.1,29
1542,T,251213,155706,59.0698677N,18.0653437E,8,88.3,28
1543,T,251213,155707,59.0700622N,18.0655416E,9,88.5,28
1544,T,251213,155708,59.0702617N,18.0657337E,9,88.8,26
1545,T,251213,155709,59.0704634N,18.0659295E,9,89.2,26
1546,T,251213,155710,59.0706696N,18.0661296E,9,90.7,26
1547,T,251213,155711,59.0708804N,18.0663374E,9,92.0,25
1548,T,251213,155712,59.0710918N,18.0665354E,10,92.0,25
1549,T,251213,155713,59.0713007N,18.0667287E,11,92.4,25
1550,T,251213,155714,59.0715105N,18.0669209E,11,92.6,25
1551,T,251213,155715,59.0717202N,18.0671267E,11,92.7,27
1552,T,251213,155716,59.0719218N,18.0673243E,11,93.1,27
1553,T,251213,155717,59.0721199N,18.0675189E,11,93.3,28
1554,T,251213,155718,59.0723137N,18.0677368E,10,92.2,28
1555,T,251213,155719,59.0725011N,18.0679417E,11,91.8,28
1556,T,251213,155720,59.0726996N,18.0681279E,12,90.9,29
1557,T,251213,155721,59.0728895N,18.0683429E,12,90.3,30
1558,T,251213,155722,59.0730850N,18.0685883E,12,89.4,31
1559,T,251213,155723,59.0732643N,18.0688157E,12,88.5,32
1560,T,251213,155724,59.0734493N,18.0690493E,13,87.5,32
1561,T,251213,155725,59.0736268N,18.0692844E,13,86.6,33
1562,T,251213,155726,59.0737915N,18.0695118E,13,85.3,34
1563,T,251213,155727,59.0739578N,18.0697432E,13,83.8,35
1564,T,251213,155728,59.0741214N,18.0699763E,13,82.4,35
1565,T,251213,155729,59.0742839N,18.0702072E,13,80.7,36
1566,T,251213,155730,59.0744403N,18.0704331E,13,79.6,38
1567,T,251213,155731,59.0745978N,18.0706775E,14,79.8,37
1568,T,251213,155732,59.0747460N,18.0709187E,13,80.1,39
1569,T,251213,155733,59.0748931N,18.0711439E,13,80.0,40
1570,T,251213,155734,59.0750420N,18.0713891E,13,79.2,41
1571,T,251213,155735,59.0751849N,18.0716443E,12,78.5,41
1572,T,251213,155736,59.0753384N,18.0719146E,13,78.5,41
1573,T,251213,155737,59.0754839N,18.0721789E,13,78.1,42
1574,T,251213,155738,59.0756220N,18.0724333E,13,77.9,41
1575,T,251213,155739,59.0757610N,18.0726872E,13,77.9,42
1576,T,251213,155740,59.0759013N,18.0729391E,13,78.1,42
1577,T,251213,155741,59.0760420N,18.0731965E,14,78.5,42
1578,T,251213,155742,59.0761846N,18.0734539E,14,78.7,43
1579,T,251213,155743,59.0763199N,18.0736972E,14,78.1,43
1580,T,251213,155744,59.0764479N,18.0739519E,13,77.2,43
1581,T,251213,155745,59.0765801N,18.0741975E,14,76.8,42
1582,T,251213,155746,59.0767184N,18.0744308E,14,77.9,40
1583,T,251213,155747,59.0768773N,18.0746994E,15,80.3,39
1584,T,251213,155748,59.0770417N,18.0749543E,14,81.4,39
1585,T,251213,155749,59.0772008N,18.0752234E,14,82.4,39
1586,T,251213,155750,59.0773739N,18.0754640E,14,83.1,37
1587,T,251213,155751,59.0775549N,18.0757045E,14,83.7,36
1588,T,251213,155752,59.0777341N,18.0759228E,15,82.7,35
1589,T,251213,155753,59.0779092N,18.0761456E,15,82.0,33
1590,T,251213,155754,59.0780816N,18.0763934E,15,82.0,33
1591,T,251213,155755,59.0782678N,18.0766320E,16,81.6,31
1592,T,251213,155756,59.0784567N,18.0768470E,16,82.7,30
1593,T,251213,155757,59.0786404N,18.0770655E,17,83.3,29
1594,T,251213,155758,59.0788265N,18.0772576E,16,83.1,28
1595,T,251213,155759,59.0790104N,18.0774413E,16,82.5,27
1596,T,251213,155800,59.0791976N,18.0776194E,17,82.9,26
1597,T,251213,155801,59.0793744N,18.0777635E,17,83.1,24
1598,T,251213,155802,59.0795522N,18.0779058E,16,82.4,23
1599,T,251213,155803,59.0797415N,18.0780630E,17,82.7,23
1600,T,251213,155804,59.0799400N,18.0782277E,17,82.9,21
1601,T,251213,155805,59.0801398N,18.0783820E,18,82.9,21
1602,T,251213,155806,59.0803347N,18.0785263E,18,82.9,20
1603,T,251213,155807,59.0805354N,18.0786650E,18,82.5,18
1604,T,251213,155808,59.0807275N,18.0787845E,18,81.8,18
1605,T,251213,155809,59.0809173N,18.0788992E,18,81.4,17
1606,T,251213,155810,59.0811084N,18.0790150E,18,81.3,17
1607,T,251213,155811,59.0812993N,18.0791307E,18,80.7,16
1608,T,251213,155812,59.0814915N,18.0792422E,18,80.3,16
1609,T,251213,155813,59.0816794N,18.0793623E,18,80.0,16
1610,T,251213,155814,59.0818673N,18.0794756E,18,80.3,17
1611,T,251213,155815,59.0820605N,18.0796011E,18,81.1,17
1612,T,251213,155816,59.0822559N,18.0797243E,18,81.4,18
1613,T,251213,155817,59.0824524N,18.0798523E,18,82.0,18
1614,T,251213,155818,59.0826455N,18.0799890E,19,82.5,18
1615,T,251213,155819,59.0828441N,18.0801254E,19,83.1,19
1616,T,251213,155820,59.0830439N,18.0802618E,19,83.8,19
1617,T,251213,155821,59.0832424N,18.0804073E,20,84.6,20
1618,T,251213,155822,59.0834397N,18.0805590E,20,85.0,21
1619,T,251213,155823,59.0836346N,18.0807162E,20,84.8,22
1620,T,251213,155824,59.0838249N,18.0808813E,20,84.4,24
1621,T,251213,155825,59.0840167N,18.0810415E,20,84.2,25
1622,T,251213,155826,59.0842041N,18.0812052E,21,83.7,25
1623,T,251213,155827,59.0843890N,18.0813883E,21,83.3,26
1624,T,251213,155828,59.0845693N,18.0815759E,21,83.1,28
1625,T,251213,155829,59.0847483N,18.0817737E,21,83.1,28
1626,T,251213,155830,59.0849262N,18.0819805E,21,83.1,29
1627,T,251213,155831,59.0851016N,18.0821887E,21,83.3,30
1628,T,251213,155832,59.0852773N,18.0824023E,21,83.1,31
1629,T,251213,155833,59.0854506N,18.0826199E,22,83.1,32
1630,T,251213,155834,59.0856221N,18.0828365E,22,83.3,33
1631,T,251213,155835,59.0857906N,18.0830476E,22,83.3,34
1632,T,251213,155836,59.0859595N,18.0832703E,23,83.3,34
1633,T,251213,155837,59.0861210N,18.0835040E,23,82.7,35
1634,T,251213,155838,59.0862903N,18.0837143E,22,82.2,36
1635,T,251213,155839,59.0864524N,18.0839561E,22,81.6,36
1636,T,251213,155840,59.0866179N,18.0842096E,23,81.8,37
1637,T,251213,155841,59.0867868N,18.0844624E,23,81.8,37
1638,T,251213,155842,59.0869481N,18.0847121E,23,81.6,37
1639,T,251213,155843,59.0871089N,18.0849604E,23,81.3,37
1640,T,251213,155844,59.0872713N,18.0852026E,23,81.3,38
1641,T,251213,155845,59.0874335N,18.0854480E,23,81.6,38
1642,T,251213,155846,59.0875953N,18.0856999E,23,81.6,38
1643,T,251213,155847,59.0877480N,18.0859504E,23,81.3,39
1644,T,251213,155848,59.0879071N,18.0862009E,24,80.5,40
1645,T,251213,155849,59.0880584N,18.0864547E,24,80.3,40
1646,T,251213,155850,59.0882129N,18.0867128E,24,80.1,40
1647,T,251213,155851,59.0883605N,18.0869663E,24,79.8,41
1648,T,251213,155852,59.0885055N,18.0872198E,24,79.2,41
1649,T,251213,155853,59.0886509N,18.0874795E,24,78.8,42
1650,T,251213,155854,59.0887980N,18.0877372E,24,79.4,42
1651,T,251213,155855,59.0889447N,18.0880020E,24,79.4,42
1652,T,251213,155856,59.0890942N,18.0882531E,24,80.3,44
1653,T,251213,155857,59.0892410N,18.0885311E,25,81.6,44
1654,T,251213,155858,59.0893906N,18.0888237E,25,83.1,45
1655,T,251213,155859,59.0895359N,18.0891137E,25,83.8,47
1656,T,251213,155900,59.0896798N,18.0894428E,25,85.0,46
1657,T,251213,155901,59.0898245N,18.0897407E,25,85.1,48
1658,T,251213,155902,59.0899561N,18.0900396E,25,84.8,49
1659,T,251213,155903,59.0900841N,18.0903542E,25,84.4,50
1660,T,251213,155904,59.0901974N,18.0906633E,25,84.4,51
1661,T,251213,155905,59.0903129N,18.0909528E,24,84.2,51
1662,T,251213,155905,59.0904439N,18.0912705E,24,84.0,52
1663,T,251213,155906,59.0905663N,18.0915837E,24,83.1,53
1664,T,251213,155908,59.0906889N,18.0918891E,25,82.9,52
1665,T,251213,155909,59.0908136N,18.0922209E,25,83.5,52
1666,T,251213,155910,59.0909374N,18.0925601E,24,83.8,53
1667,T,251213,155911,59.0910568N,18.0928953E,24,84.2,54
1668,T,251213,155912,59.0911809N,18.0932270E,23,84.8,54
1669,T,251213,155913,59.0913034N,18.0935677E,23,85.1,54
1670,T,251213,155914,59.0914304N,18.0939087E,22,85.5,54
1671,T,251213,155915,59.0915584N,18.0942506E,22,85.9,54
1672,T,251213,155916,59.0916807N,18.0945922E,21,86.1,54
1673,T,251213,155917,59.0918042N,18.0949302E,21,86.1,54
1674,T,251213,155918,59.0919269N,18.0952672E,21,85.7,54
1675,T,251213,155919,59.0920506N,18.0956087E,20,85.5,54
1676,T,251213,155920,59.0921746N,18.0959450E,20,85.1,54
1677,T,251213,155921,59.0922976N,18.0962780E,20,84.8,54
1678,T,251213,155922,59.0924174N,18.0966129E,19,83.8,54
1679,T,251213,155923,59.0925366N,18.0969438E,19,83.5,54
1680,T,251213,155924,59.0926593N,18.0972721E,18,83.3,54
1681,T,251213,155925,59.0927807N,18.0975983E,18,83.3,54
1682,T,251213,155926,59.0929026N,18.0979256E,18,83.5,54
1683,T,251213,155927,59.0930258N,18.0982556E,17,83.7,54
1684,T,251213,155928,59.0931469N,18.0985876E,17,83.8,54
1685,T,251213,155929,59.0932668N,18.0989179E,17,83.7,54
1686,T,251213,155930,59.0933867N,18.0992484E,16,83.3,54
1687,T,251213,155931,59.0935044N,18.0995768E,16,82.7,54
1688,T,251213,155932,59.0936231N,18.0999022E,16,82.2,54
1689,T,251213,155933,59.0937409N,18.1002243E,15,82.0,54
1690,T,251213,155934,59.0938589N,18.1005476E,15,81.8,54
1691,T,251213,155935,59.0939782N,18.1008715E,14,82.0,54
1692,T,251213,155936,59.0940970N,18.1011958E,14,82.2,54
1693,T,251213,155937,59.0942170N,18.1015208E,14,82.4,54
1694,T,251213,155938,59.0943359N,18.1018458E,13,82.2,54
1695,T,251213,155939,59.0944534N,18.1021629E,13,81.6,54
1696,T,251213,155940,59.0945701N,18.1024783E,13,82.0,54
1697,T,251213,155941,59.0946879N,18.1027983E,13,82.0,54
1698,T,251213,155942,59.0948045N,18.1031205E,13,82.0,54
1699,T,251213,155943,59.0949209N,18.1034340E,12,81.4,54
1700,T,251213,155944,59.0950379N,18.1037489E,12,81.1,54
1701,T,251213,155945,59.0951534N,18.1040669E,12,80.5,54
1702,T,251213,155946,59.0952688N,18.1043738E,12,80.1,54
1703,T,251213,155947,59.0953930N,18.1046929E,12,80.7,54
1704,T,251213,155948,59.0955133N,18.1050188E,12,80.7,54
1705,T,251213,155949,59.0956232N,18.1053328E,12,80.5,54
1706,T,251213,155950,59.0957384N,18.1056462E,12,80.5,54
1707,T,251213,155951,59.0958573N,18.1059629E,11,80.7,54
1708,T,251213,155952,59.0959728N,18.1062778E,11,81.1,54
1709,T,251213,155953,59.0960923N,18.1066040E,11,81.4,54
1710,T,251213,155954,59.0962132N,18.1069306E,11,81.8,54
1711,T,251213,155955,59.0963330N,18.1072547E,11,82.0,54
1712,T,251213,155956,59.0964549N,18.1075798E,11,82.0,54
1713,T,251213,155957,59.0965769N,18.1079035E,11,82.0,54
1714,T,251213,155958,59.0966955N,18.1082290E,11,82.2,54
1715,T,251213,155959,59.0968129N,18.1085520E,10,82.2,54
1716,T,251213,160000,59.0969337N,18.1088782E,10,82.2,54
1717,T,251213,160001,59.0970532N,18.1092059E,10,82.4,54
1718,T,251213,160002,59.0971719N,18.1095310E,10,82.2,54
1719,T,251213,160003,59.0972900N,18.1098535E,10,81.8,54
1720,T,251213,160004,59.0974069N,18.1101752E,10,81.6,54
1721,T,251213,160005,59.0975245N,18.1104962E,9,81.4,54
1722,T,251213,160006,59.0976413N,18.1108130E,9,80.9,54
1723,T,251213,160007,59.0977565N,18.1111249E,9,80.0,54
1724,T,251213,160008,59.0978708N,18.1114341E,9,79.2,54
1725,T,251213,160009,59.0979844N,18.1117397E,9,78.7,54
1726,T,251213,160010,59.0980982N,18.1120431E,9,77.9,54
1727,T,251213,160011,59.0982116N,18.1123394E,9,77.2,53
1728,T,251213,160012,59.0983240N,18.1126325E,9,76.6,53
1729,T,251213,160013,59.0984370N,18.1129230E,9,75.9,52
1730,T,251213,160014,59.0985523N,18.1132121E,9,75.3,52
1731,T,251213,160015,59.0986677N,18.1134977E,9,74.8,51
1732,T,251213,160016,59.0987834N,18.1137816E,9,74.4,51
1733,T,251213,160017,59.0989019N,18.1140646E,8,74.4,51
1734,T,251213,160018,59.0990217N,18.1143448E,8,74.4,50
1735,T,251213,160019,59.0991421N,18.1146249E,8,74.6,50
1736,T,251213,160020,59.0992642N,18.1149046E,8,75.0,49
1737,T,251213,160021,59.0993895N,18.1151827E,8,75.3,48
1738,T,251213,160022,59.0995169N,18.1154607E,8,75.9,48
1739,T,251213,160023,59.0996479N,18.1157402E,7,76.8,47
1740,T,251213,160024,59.0997822N,18.1160204E,7,77.5,47
1741,T,251213,160025,59.0999193N,18.1162990E,8,78.5,45
1742,T,251213,160026,59.1000527N,18.1165614E,8,77.4,45
1743,T,251213,160027,59.1001908N,18.1168354E,8,78.3,45
1744,T,251213,160028,59.1003342N,18.1171141E,8,80.1,44
1745,T,251213,160029,59.1004871N,18.1173875E,8,81.6,43
1746,T,251213,160030,59.1006432N,18.1176716E,9,82.9,42
1747,T,251213,160031,59.1008052N,18.1179444E,9,84.0,41
1748,T,251213,160032,59.1009687N,18.1182128E,9,84.6,40
1749,T,251213,160033,59.1011445N,18.1184840E,9,85.1,39
1750,T,251213,160034,59.1013141N,18.1187473E,9,85.7,38
1751,T,251213,160035,59.1014848N,18.1190054E,9,86.3,38
1752,T,251213,160036,59.1016625N,18.1192650E,9,86.6,37
1753,T,251213,160037,59.1018382N,18.1195162E,9,86.8,36
1754,T,251213,160038,59.1020178N,18.1197638E,9,87.0,34
1755,T,251213,160039,59.1021925N,18.1199954E,10,86.4,33
1756,T,251213,160040,59.1023715N,18.1202216E,10,85.5,33
1757,T,251213,160041,59.1025496N,18.1204383E,10,84.6,32
1758,T,251213,160042,59.1027235N,18.1206417E,11,83.3,31
1759,T,251213,160043,59.1028989N,18.1208420E,11,81.8,30
1760,T,251213,160044,59.1030696N,18.1210188E,11,79.2,29
1761,T,251213,160045,59.1032373N,18.1212060E,12,77.9,28
1762,T,251213,160046,59.1034101N,18.1213681E,12,76.4,28
1763,T,251213,160047,59.1035666N,18.1215469E,12,74.6,28
1764,T,251213,160048,59.1037254N,18.1217153E,13,72.9,28
1765,T,251213,160049,59.1038762N,18.1218808E,14,71.1,27
1766,T,251213,160050,59.1040239N,18.1220256E,14,69.8,27
1767,T,251213,160051,59.1041723N,18.1221706E,15,68.7,26
1768,T,251213,160052,59.1043199N,18.1223133E,15,68.1,26
1769,T,251213,160053,59.1044708N,18.1224571E,16,67.5,26
1770,T,251213,160054,59.1046175N,18.1226074E,16,67.2,26
1771,T,251213,160055,59.1047607N,18.1227544E,17,66.1,27
1772,T,251213,160056,59.1048996N,18.1229002E,17,64.8,28
1773,T,251213,160057,59.1050337N,18.1230422E,18,63.1,28
1774,T,251213,160058,59.1051676N,18.1231853E,18,61.6,28
1775,T,251213,160059,59.1052974N,18.1233221E,18,60.3,28
1776,T,251213,160100,59.1054248N,18.1234596E,18,59.2,28
1777,T,251213,160101,59.1055476N,18.1235886E,19,57.7,28
1778,T,251213,160102,59.1056586N,18.1237142E,18,55.1,29
1779,T,251213,160103,59.1057689N,18.1238380E,18,53.8,29
1780,T,251213,160104,59.1058690N,18.1239532E,18,51.8,29
1781,T,251213,160105,59.1059657N,18.1240612E,18,49.0,29
1782,T,251213,160106,59.1060683N,18.1241620E,17,46.8,29
1783,T,251213,160107,59.1061543N,18.1242522E,18,45.3,28
1784,T,251213,160108,59.1062452N,18.1243448E,17,43.8,29
1785,T,251213,160109,59.1063256N,18.1244337E,17,41.2,29
1786,T,251213,160110,59.1064077N,18.1245312E,17,37.5,29
1787,T,251213,160111,59.1064901N,18.1246051E,17,34.0,28
1788,T,251213,160112,59.1065576N,18.1246905E,17,29.8,31
1789,T,251213,160113,59.1066117N,18.1247686E,17,26.2,31
1790,T,251213,160114,59.1066617N,18.1248481E,17,24.4,29
1791,T,251213,160115,59.1067121N,18.1248736E,17,23.3,26
1792,T,251213,160116,59.1067550N,18.1249023E,17,21.2,27
1793,T,251213,160117,59.1067854N,18.1249210E,16,19.4,28
1794,T,251213,160118,59.1068106N,18.1249517E,16,16.4,27
1795,T,251213,160119,59.1068345N,18.1249777E,16,14.4,27
1796,T,251213,160120,59.1068564N,18.1249935E,16,13.7,26
1797,T,251213,160121,59.1068865N,18.1250276E,15,13.3,26
1798,T,251213,160122,59.1069151N,18.1250550E,15,12.7,25
1799,T,251213,160123,59.1069383N,18.1250633E,16,10.9,25
1800,T,251213,160124,59.1069558N,18.1250705E,15,6.6,25
1801,T,251213,160125,59.1069893N,18.1250925E,15,8.8,18
1802,T,251213,160126,59.1070427N,18.1251353E,15,14.2,2
1803,T,251213,160127,59.1071068N,18.1251351E,15,18.7,338
1804,T,251213,160128,59.1071571N,18.1250759E,14,22.4,325
1805,T,251213,160129,59.1072047N,18.1249980E,14,25.5,308
1806,T,251213,160130,59.1072561N,18.1248562E,14,29.4,299
1807,T,251213,160131,59.1073014N,18.1247068E,14,32.9,296
1808,T,251213,160132,59.1073430N,18.1245409E,14,36.6,294
1809,T,251213,160133,59.1073805N,18.1243385E,13,38.8,294
1810,T,251213,160134,59.1074265N,18.1241289E,15,41.2,297
1811,T,251213,160135,59.1074604N,18.1239213E,11,43.7,291
1812,T,251213,160136,59.1075007N,18.1236969E,12,46.1,291
1813,T,251213,160137,59.1075334N,18.1234658E,12,47.7,291
1814,T,251213,160138,59.1075786N,18.1232331E,12,48.5,289
1815,T,251213,160139,59.1076155N,18.1230256E,12,47.7,289
1816,T,251213,160140,59.1076549N,18.1228168E,12,46.4,287
1817,T,251213,160141,59.1076843N,18.1226085E,12,45.1,285
1818,T,251213,160142,59.1077032N,18.1224130E,12,43.5,286
1819,T,251213,160143,59.1077231N,18.1222258E,9,41.6,282
1820,T,251213,160144,59.1077498N,18.1220419E,9,40.1,284
1821,T,251213,160145,59.1077740N,18.1218647E,9,39.0,284
1822,T,251213,160146,59.1077983N,18.1216905E,10,38.1,284
1823,T,251213,160147,59.1078218N,18.1215182E,10,37.4,284
1824,T,251213,160148,59.1078447N,18.1213475E,10,37.0,286
1825,T,251213,160149,59.1078687N,18.1211695E,10,36.6,286
1826,T,251213,160150,59.1078962N,18.1210008E,10,36.8,285
1827,T,251213,160151,59.1079269N,18.1208394E,10,36.2,288
1828,T,251213,160152,59.1079663N,18.1206684E,10,36.1,290
1829,T,251213,160153,59.1080011N,18.1204768E,10,35.7,289
1830,T,251213,160154,59.1080328N,18.1203129E,10,36.1,289
1831,T,251213,160155,59.1080596N,18.1201514E,11,36.2,290
1832,T,251213,160156,59.1080889N,18.1199853E,10,36.8,290
1833,T,251213,160157,59.1081234N,18.1198117E,10,37.0,290
1834,T,251213,160158,59.1081644N,18.1196354E,10,36.8,294
1835,T,251213,160159,59.1082092N,18.1194640E,10,36.6,294
1836,T,251213,160200,59.1082286N,18.1193450E,11,36.4,296
1837,T,251213,160201,59.1082619N,18.1191993E,12,36.1,297
1838,T,251213,160202,59.1082963N,18.1190620E,12,35.1,297
1839,T,251213,160203,59.1083408N,18.1189142E,13,34.0,298
1840,T,251213,160204,59.1083910N,18.1187891E,13,32.7,299
1841,T,251213,160205,59.1084378N,18.1186691E,14,30.9,299
1842,T,251213,160206,59.1084759N,18.1185601E,14,28.8,301
1843,T,251213,160207,59.1085087N,18.1184653E,15,25.9,301
1844,T,251213,160208,59.1085358N,18.1183885E,15,23.5,302
1845,T,251213,160209,59.1085650N,18.1183030E,15,20.3,303
1846,T,251213,160210,59.1085802N,18.1182348E,16,18.5,305
1847,T,251213,160211,59.1086000N,18.1181759E,16,17.2,305
1848,T,251213,160212,59.1086237N,18.1181039E,16,17.5,305
1849,T,251213,160213,59.1086548N,18.1180117E,16,19.8,304
1850,T,251213,160214,59.1086882N,18.1179106E,16,22.4,305
1851,T,251213,160215,59.1087284N,18.1178009E,16,24.8,306
1852,T,251213,160216,59.1087707N,18.1176887E,16,26.6,307
1853,T,251213,160217,59.1088167N,18.1175768E,17,27.7,308
1854,T,251213,160218,59.1088645N,18.1174657E,17,29.0,309
1855,T,251213,160219,59.1089206N,18.1173446E,18,31.1,313
1856,T,251213,160220,59.1089780N,18.1172271E,17,32.7,311
1857,T,251213,160221,59.1090404N,18.1171059E,17,34.4,313
1858,T,251213,160222,59.1091052N,18.1169791E,16,35.9,318
1859,T,251213,160223,59.1091781N,18.1168551E,16,36.8,316
1860,T,251213,160224,59.1092351N,18.1167103E,17,37.5,319
1861,T,251213,160225,59.1093262N,18.1165846E,22,39.6,323
1862,T,251213,160226,59.1094042N,18.1164563E,21,38.8,320
1863,T,251213,160227,59.1094760N,18.1163343E,20,37.9,321
1864,T,251213,160228,59.1095499N,18.1162004E,19,37.7,322
1865,T,251213,160229,59.1096163N,18.1161028E,17,37.0,325
1866,T,251213,160230,59.1096848N,18.1160272E,17,37.0,325
1867,T,251213,160231,59.1097596N,18.1159394E,16,36.8,324
1868,T,251213,160232,59.1098384N,18.1158279E,17,36.8,325
1869,T,251213,160233,59.1099138N,18.1157156E,17,35.5,317
1870,T,251213,160234,59.1099722N,18.1155933E,17,34.2,314
1871,T,251213,160235,59.1100211N,18.1154906E,16,33.7,317
1872,T,251213,160236,59.1101043N,18.1153745E,18,32.7,318
1873,T,251213,160237,59.1101825N,18.1152931E,18,32.2,318
1874,T,251213,160238,59.1102534N,18.1152186E,18,31.4,319
1875,T,251213,160239,59.1103155N,18.1151432E,17,31.4,319
1876,T,251213,160240,59.1103830N,18.1150363E,18,31.4,316
1877,T,251213,160241,59.1104398N,18.1149220E,17,31.2,312
1878,T,251213,160242,59.1104907N,18.1148000E,17,30.9,313
1879,T,251213,160243,59.1105407N,18.1146821E,17,30.5,315
1880,T,251213,160244,59.1105762N,18.1145508E,17,30.0,316
1881,T,251213,160245,59.1106169N,18.1144337E,17,29.0,316
1882,T,251213,160246,59.1106669N,18.1143381E,17,28.1,312
1883,T,251213,160247,59.1107006N,18.1142377E,17,26.6,312
1884,T,251213,160248,59.1107244N,18.1141247E,16,25.3,314
1885,T,251213,160249,59.1107546N,18.1140440E,16,23.5,311
1886,T,251213,160250,59.1107832N,18.1139593E,16,21.8,308
1887,T,251213,160251,59.1108115N,18.1139039E,15,20.5,308
1888,T,251213,160252,59.1108320N,18.1138352E,16,18.8,309
1889,T,251213,160253,59.1108642N,18.1137541E,16,18.1,314
1890,T,251213,160254,59.1109098N,18.1136708E,17,19.6,313
1891,T,251213,160255,59.1109565N,18.1135771E,17,22.0,312
1892,T,251213,160256,59.1109926N,18.1134812E,16,24.0,311
1893,T,251213,160257,59.1110340N,18.1133716E,17,25.9,311
1894,T,251213,160258,59.1110852N,18.1132695E,17,27.5,312
1895,T,251213,160259,59.1111376N,18.1131639E,17,28.8,312
1896,T,251213,160300,59.1111897N,18.1130524E,16,29.6,311
1897,T,251213,160301,59.1112377N,18.1129473E,17,29.8,311
1898,T,251213,160302,59.1112868N,18.1128410E,17,29.8,311
1899,T,251213,160303,59.1113412N,18.1127296E,18,30.7,312
1900,T,251213,160304,59.1113964N,18.1126118E,18,31.6,311
1901,T,251213,160305,59.1114517N,18.1124824E,18,33.1,311
1902,T,251213,160306,59.1115102N,18.1123565E,19,34.0,311
1903,T,251213,160307,59.1115676N,18.1122303E,19,34.4,311
1904,T,251213,160308,59.1116279N,18.1121035E,19,35.0,311
1905,T,251213,160309,59.1116869N,18.1119742E,19,35.0,311
1906,T,251213,160310,59.1117457N,18.1118460E,20,34.6,312
1907,T,251213,160311,59.1118021N,18.1117271E,20,34.2,313
1908,T,251213,160312,59.1118613N,18.1116039E,20,33.8,315
1909,T,251213,160313,59.1119244N,18.1114842E,21,34.4,315
1910,T,251213,160314,59.1119855N,18.1113616E,21,34.2,315
1911,T,251213,160315,59.1120480N,18.1112413E,21,33.8,318
1912,T,251213,160316,59.1121153N,18.1111273E,21,33.7,321
1913,T,251213,160317,59.1121848N,18.1110346E,21,33.3,322
1914,T,251213,160318,59.1122499N,18.1109507E,21,32.9,323
1915,T,251213,160319,59.1123125N,18.1108659E,21,32.5,324
1916,T,251213,160320,59.1123788N,18.1107797E,21,32.5,325
1917,T,251213,160321,59.1124420N,18.1107008E,20,31.6,325
1918,T,251213,160322,59.1125059N,18.1106269E,20,31.4,328
1919,T,251213,160323,59.1125684N,18.1105613E,20,30.7,328
1920,T,251213,160324,59.1126304N,18.1104955E,20,29.8,328
1921,T,251213,160325,59.1126992N,18.1104327E,21,29.6,330
1922,T,251213,160326,59.1127622N,18.1103664E,20,29.2,330
1923,T,251213,160327,59.1128246N,18.1102998E,20,28.7,328
1924,T,251213,160328,59.1128847N,18.1102329E,20,28.1,331
1925,T,251213,160329,59.1129386N,18.1101682E,20,27.4,330
1926,T,251213,160330,59.1130015N,18.1101075E,21,27.2,331
1927,T,251213,160331,59.1130605N,18.1100449E,20,26.8,331
1928,T,251213,160332,59.1131217N,18.1099748E,20,26.2,330
1929,T,251213,160333,59.1131757N,18.1099113E,19,25.3,328
1930,T,251213,160334,59.1132260N,18.1098493E,19,24.8,329
1931,T,251213,160335,59.1132756N,18.1097940E,18,24.0,325
1932,T,251213,160336,59.1133295N,18.1097310E,19,25.0,328
1933,T,251213,160337,59.1133900N,18.1096601E,19,25.3,328
1934,T,251213,160338,59.1134606N,18.1095762E,20,26.2,331
1935,T,251213,160339,59.1135231N,18.1095077E,20,27.5,333
1936,T,251213,160340,59.1135798N,18.1094466E,19,27.2,330
1937,T,251213,160341,59.1136286N,18.1093938E,19,27.2,330
1938,T,251213,160342,59.1136932N,18.1093246E,20,28.5,331
1939,T,251213,160343,59.1137555N,18.1092506E,20,29.8,328
1940,T,251213,160344,59.1138273N,18.1091756E,21,32.2,330
1941,T,251213,160345,59.1138882N,18.1090823E,21,32.0,328
1942,T,251213,160346,59.1139538N,18.1089932E,22,32.0,328
1943,T,251213,160347,59.1140185N,18.1089068E,23,31.8,329
1944,T,251213,160348,59.1140919N,18.1088161E,23,32.5,329
1945,T,251213,160349,59.1141695N,18.1087249E,23,32.9,329
